seed,score,percentage
96918,215,20
97731,215,20
99283,215,20
3497,216,20
8800,216,20
14252,216,20
23518,216,20
29649,216,20
31377,216,20
33325,216,20
35886,216,20
36038,216,20
37985,216,20
41059,216,20
50355,216,20
53099,216,20
54982,216,20
62124,216,20
70295,216,20
70647,216,20
73048,216,20
73575,216,20
75368,216,20
77591,216,20
96899,216,20
97150,216,20
48798,217,20
70337,217,20
79257,217,20
85057,217,20
99299,217,20
1617,218,20
2976,218,20
5528,218,20
8827,218,20
18242,218,20
21656,218,20
35374,218,20
53312,218,20
64490,218,20
72302,218,20
89780,218,20
619,219,20
749,219,20
1644,219,20
3641,219,20
8358,219,20
12310,219,20
13532,219,20
16898,219,20
18241,219,20
19260,219,20
21252,219,20
23282,219,20
23809,219,20
24094,219,20
27357,219,20
29533,219,20
37162,219,20
38767,219,20
39038,219,20
43304,219,20
49490,219,20
53874,219,20
59883,219,20
64965,219,20
67538,219,20
68963,219,20
69429,219,20
71190,219,20
77975,219,20
80370,219,20
81826,219,20
81943,219,20
82694,219,20
83057,219,20
84317,219,20
85718,219,20
86182,219,20
90185,219,20
92908,219,20
93139,219,20
94019,219,20
95523,219,20
95537,219,20
96784,219,20
97807,219,20
97862,219,20
98894,219,20
99562,219,20
2416,220,20
6570,220,20
9539,220,20
11534,220,20
12830,220,20
13845,220,20
23671,220,20
26043,220,20
26719,220,20
32975,220,20
39584,220,20
42358,220,20
43334,220,20
47190,220,20
48035,220,20
48316,220,20
48661,220,20
50014,220,20
56203,220,20
59917,220,20
60621,220,20
63370,220,20
64712,220,20
67702,220,20
69371,220,20
71338,220,20
71667,220,20
75345,220,20
78011,220,20
90905,220,20
95047,220,20
95298,220,20
2024,221,20
2139,221,20
4015,221,20
4921,221,20
5777,221,20
6215,221,20
7317,221,20
8192,221,20
9299,221,20
18705,221,20
19737,221,20
24296,221,20
26765,221,20
28791,221,20
29002,221,20
33477,221,20
36283,221,20
36508,221,20
36786,221,20
44902,221,20
46555,221,20
49152,221,20
50759,221,20
58691,221,20
62872,221,20
63675,221,20
65286,221,20
66689,221,20
68163,221,20
74182,221,20
75877,221,20
79842,221,20
81357,221,20
84554,221,20
92402,221,20
93033,221,20
93999,221,20
95875,221,20
96060,221,20
99320,221,20
8718,222,20
14699,222,20
16290,222,20
18313,222,20
18649,222,20
19322,222,20
21240,222,20
22374,222,20
22505,222,20
25573,222,20
26557,222,20
29892,222,20
30337,222,20
30700,222,20
33980,222,20
35928,222,20
36222,222,20
37110,222,20
38549,222,20
38904,222,20
38987,222,20
46053,222,20
47342,222,20
52941,222,20
53556,222,20
54739,222,20
58187,222,20
61551,222,20
62584,222,20
63045,222,20
69325,222,20
72837,222,20
74088,222,20
76671,222,20
77016,222,20
79075,222,20
79819,222,20
81830,222,20
83717,222,20
87424,222,20
88385,222,20
92230,222,20
92288,222,20
97316,222,20
99412,222,20
8145,223,20
13477,223,20
14438,223,20
17249,223,20
18019,223,20
20077,223,20
21034,223,20
23535,223,20
25538,223,20
27120,223,20
28509,223,20
30782,223,20
35228,223,20
37201,223,20
47238,223,20
51572,223,20
58832,223,20
58970,223,20
60386,223,20
65079,223,20
69356,223,20
69820,223,20
74682,223,20
75846,223,20
77996,223,20
79172,223,20
79778,223,20
80169,223,20
84600,223,20
89684,223,20
94225,223,20
99690,223,20
2520,224,20
12738,224,20
16580,224,20
19801,224,20
26092,224,20
28088,224,20
29870,224,20
38633,224,20
48019,224,20
54013,224,20
57873,224,20
59356,224,20
60503,224,20
66248,224,20
66965,224,20
69316,224,20
69828,224,20
71099,224,20
74320,224,20
75946,224,20
79621,224,20
82275,224,20
82334,224,20
86086,224,20
88889,224,20
90019,224,20
92344,224,20
2248,225,20
2725,225,20
6635,225,20
7476,225,20
7559,225,20
8539,225,20
8742,225,20
10239,225,20
13330,225,20
13734,225,20
14280,225,20
15529,225,20
15650,225,20
16230,225,20
17103,225,20
17800,225,20
17907,225,20
21409,225,20
23570,225,20
24007,225,20
24254,225,20
24463,225,20
25560,225,20
26485,225,20
28067,225,20
28601,225,20
31240,225,20
31431,225,20
32492,225,20
34290,225,20
34601,225,20
34677,225,20
34767,225,20
35849,225,20
36691,225,20
37111,225,20
37779,225,20
38277,225,20
38324,225,20
38586,225,20
38648,225,20
39440,225,20
40300,225,20
40693,225,20
40712,225,20
40850,225,20
41495,225,20
44356,225,20
44956,225,20
46715,225,20
47755,225,20
48018,225,20
48063,225,20
48401,225,20
48424,225,20
48820,225,20
50186,225,20
51935,225,20
52692,225,20
53286,225,20
54251,225,20
56567,225,20
56623,225,20
56690,225,20
57878,225,20
60559,225,20
61875,225,20
62668,225,20
67160,225,20
67238,225,20
67459,225,20
68686,225,20
68828,225,20
71069,225,20
73645,225,20
73939,225,20
74588,225,20
75478,225,20
76295,225,20
77020,225,20
78535,225,20
79703,225,20
80049,225,20
80671,225,20
80978,225,20
84055,225,20
85324,225,20
85819,225,20
86940,225,20
87227,225,20
88004,225,20
90372,225,20
91867,225,20
92265,225,20
93465,225,20
94194,225,20
94708,225,20
94875,225,20
96084,225,20
96533,225,20
97399,225,20
98253,225,20
98941,225,20
99738,225,20
1112,226,20
2988,226,20
5199,226,20
7087,226,20
7116,226,20
7324,226,20
9153,226,20
9828,226,20
11984,226,20
14165,226,20
14670,226,20
16233,226,20
19846,226,20
22028,226,20
23513,226,20
26112,226,20
26132,226,20
26155,226,20
26759,226,20
30883,226,20
31279,226,20
31356,226,20
34264,226,20
35028,226,20
39171,226,20
39715,226,20
40440,226,20
41346,226,20
41690,226,20
44682,226,20
45642,226,20
45901,226,20
47107,226,20
47820,226,20
47827,226,20
51054,226,20
53737,226,20
56421,226,20
58913,226,20
60943,226,20
60945,226,20
63509,226,20
64542,226,20
67590,226,20
69848,226,20
70112,226,20
70113,226,20
73041,226,20
80710,226,20
82818,226,20
83169,226,20
95762,226,20
98858,226,20
2249,227,20
3526,227,20
10837,227,20
13380,227,20
15123,227,20
15456,227,20
17214,227,20
20722,227,20
21641,227,20
22153,227,20
23333,227,20
24048,227,20
26988,227,20
27181,227,20
27645,227,20
27916,227,20
31487,227,20
31869,227,20
32122,227,20
33110,227,20
33373,227,20
35871,227,20
39569,227,20
41329,227,20
46301,227,20
48874,227,20
49258,227,20
51684,227,20
54646,227,20
55557,227,20
57146,227,20
57171,227,20
57282,227,20
59619,227,20
63790,227,20
64685,227,20
67415,227,20
68185,227,20
71086,227,20
71901,227,20
73172,227,20
74706,227,20
74764,227,20
76368,227,20
76697,227,20
79372,227,20
83235,227,20
86608,227,20
87057,227,20
87766,227,20
90211,227,20
91206,227,20
92607,227,20
93711,227,20
95339,227,20
96909,227,20
97485,227,20
1248,228,20
1429,228,20
1567,228,20
2284,228,20
4694,228,20
7540,228,20
7860,228,20
8207,228,20
8472,228,20
9450,228,20
11719,228,20
12254,228,20
13183,228,20
13296,228,20
13572,228,20
13941,228,20
14631,228,20
19556,228,20
21280,228,20
21834,228,20
21999,228,20
26415,228,20
26551,228,20
27947,228,20
29300,228,20
30942,228,20
31841,228,20
42597,228,20
45690,228,20
46851,228,20
47291,228,20
47537,228,20
47593,228,20
52043,228,20
53333,228,20
60083,228,20
60465,228,20
61301,228,20
63193,228,20
68842,228,20
71343,228,20
73778,228,20
85030,228,20
86468,228,20
86770,228,20
88016,228,20
88881,228,20
95697,228,20
98509,228,20
3206,229,20
4477,229,20
7593,229,20
8159,229,20
9772,229,20
15584,229,20
20043,229,20
20584,229,20
25442,229,20
31679,229,20
31922,229,20
33438,229,20
35144,229,20
37613,229,20
38381,229,20
38975,229,20
44736,229,20
44767,229,20
48100,229,20
48637,229,20
51704,229,20
53412,229,20
54823,229,20
55760,229,20
55900,229,20
57549,229,20
58905,229,20
61381,229,20
62241,229,20
66975,229,20
73304,229,20
74098,229,20
74473,229,20
75845,229,20
77765,229,20
80028,229,20
81136,229,20
81557,229,20
87621,229,20
89066,229,20
91134,229,20
91325,229,20
93519,229,20
94658,229,20
95530,229,20
98695,229,20
3107,230,20
3317,230,20
5642,230,20
7796,230,20
16457,230,20
18147,230,20
19505,230,20
19798,230,20
22232,230,20
22866,230,20
23181,230,20
26091,230,20
26802,230,20
27282,230,20
28653,230,20
29125,230,20
31147,230,20
32309,230,20
33085,230,20
33213,230,20
33739,230,20
37851,230,20
38013,230,20
38602,230,20
40047,230,20
44269,230,20
46488,230,20
46966,230,20
55343,230,20
57836,230,20
58608,230,20
59860,230,20
60342,230,20
60821,230,20
61117,230,20
61264,230,20
66697,230,20
67555,230,20
69787,230,20
70485,230,20
73072,230,20
77840,230,20
78128,230,20
79199,230,20
79729,230,20
84650,230,20
91874,230,20
91942,230,20
94593,230,20
95039,230,20
96683,230,20
825,231,20
2546,231,20
4700,231,20
7098,231,20
7546,231,20
7648,231,20
9623,231,20
11073,231,20
15997,231,20
16921,231,20
18195,231,20
22574,231,20
25956,231,20
30626,231,20
34154,231,20
35948,231,20
41594,231,20
42955,231,20
43289,231,20
47778,231,20
48081,231,20
48808,231,20
49851,231,20
50898,231,20
52552,231,20
55396,231,20
57573,231,20
60852,231,20
60877,231,20
63402,231,20
63650,231,20
67854,231,20
71107,231,20
74085,231,20
75249,231,20
76388,231,20
76689,231,20
79602,231,20
80350,231,20
84095,231,20
85654,231,20
88657,231,20
89452,231,20
93603,231,20
95498,231,20
95912,231,20
553,232,20
1439,232,20
3239,232,20
3677,232,20
4080,232,20
7150,232,20
7696,232,20
7718,232,20
10778,232,20
10917,232,20
11558,232,20
14417,232,20
15564,232,20
17748,232,20
18491,232,20
18519,232,20
21087,232,20
21323,232,20
22706,232,20
25505,232,20
26344,232,20
32561,232,20
33840,232,20
34415,232,20
37052,232,20
37103,232,20
38047,232,20
38068,232,20
38873,232,20
40239,232,20
40846,232,20
41925,232,20
42474,232,20
43397,232,20
43648,232,20
44937,232,20
45419,232,20
45523,232,20
48323,232,20
49169,232,20
49710,232,20
49950,232,20
50057,232,20
50237,232,20
51885,232,20
51938,232,20
51971,232,20
52421,232,20
53770,232,20
54025,232,20
54499,232,20
55093,232,20
55425,232,20
56131,232,20
57080,232,20
59003,232,20
59533,232,20
59936,232,20
60192,232,20
60316,232,20
61803,232,20
62247,232,20
63006,232,20
64368,232,20
65616,232,20
65714,232,20
66488,232,20
66960,232,20
69870,232,20
73538,232,20
75870,232,20
77239,232,20
77670,232,20
78970,232,20
79128,232,20
81592,232,20
82137,232,20
82426,232,20
83769,232,20
84915,232,20
84924,232,20
85205,232,20
85589,232,20
85951,232,20
86538,232,20
87948,232,20
90228,232,20
90527,232,20
90992,232,20
92151,232,20
92391,232,20
92437,232,20
92684,232,20
94125,232,20
94245,232,20
94414,232,20
95579,232,20
96294,232,20
96973,232,20
97032,232,20
97775,232,20
98310,232,20
99014,232,20
611,233,20
1978,233,20
2005,233,20
3134,233,20
3188,233,20
3282,233,20
6745,233,20
7968,233,20
8683,233,20
10411,233,20
11613,233,20
13178,233,20
15751,233,20
15882,233,20
19677,233,20
22182,233,20
27723,233,20
29465,233,20
30169,233,20
30850,233,20
32505,233,20
32533,233,20
37999,233,20
39287,233,20
39541,233,20
40033,233,20
43682,233,20
43696,233,20
44787,233,20
47141,233,20
48422,233,20
49583,233,20
49645,233,20
49908,233,20
51515,233,20
54712,233,20
57874,233,20
58235,233,20
58236,233,20
59986,233,20
60758,233,20
62427,233,20
63771,233,20
64903,233,20
66322,233,20
67408,233,20
69407,233,20
69693,233,20
70364,233,20
71142,233,20
72279,233,20
79314,233,20
79626,233,20
85316,233,20
87740,233,20
90100,233,20
90486,233,20
91046,233,20
92025,233,20
94923,233,20
95914,233,20
98043,233,20
98820,233,20
68,234,20
4668,234,20
5438,234,20
5439,234,20
9278,234,20
12879,234,20
15606,234,20
18141,234,20
21167,234,20
25604,234,20
27286,234,20
32611,234,20
33682,234,20
35269,234,20
40680,234,20
43089,234,20
43320,234,20
48561,234,20
49060,234,20
50732,234,20
51537,234,20
52314,234,20
54878,234,20
56957,234,20
57361,234,20
59073,234,20
59974,234,20
61259,234,20
62399,234,20
64441,234,20
64869,234,20
66010,234,20
66114,234,20
68860,234,20
70004,234,20
73691,234,20
74999,234,20
76336,234,20
79008,234,20
80909,234,20
81402,234,20
82607,234,20
82866,234,20
86073,234,20
87960,234,20
88379,234,20
89173,234,20
93400,234,20
97065,234,20
979,235,20
1359,235,20
2492,235,20
4079,235,20
4465,235,20
6126,235,20
10569,235,20
16810,235,20
21155,235,20
22492,235,20
24143,235,20
24606,235,20
25269,235,20
26812,235,20
27550,235,20
28934,235,20
28999,235,20
32163,235,20
34560,235,20
36029,235,20
36144,235,20
36229,235,20
38781,235,20
38859,235,20
39328,235,20
44590,235,20
46728,235,20
50490,235,20
52044,235,20
53027,235,20
53480,235,20
54873,235,20
56442,235,20
57185,235,20
59680,235,20
63962,235,20
64595,235,20
66444,235,20
66549,235,20
69779,235,20
75804,235,20
79984,235,20
80256,235,20
83858,235,20
83872,235,20
83937,235,20
84028,235,20
86680,235,20
87554,235,20
90996,235,20
91429,235,20
92935,235,20
93558,235,20
94665,235,20
96990,235,20
915,236,20
2763,236,20
3549,236,20
4214,236,20
9687,236,20
11486,236,20
11497,236,20
12038,236,20
15298,236,20
16927,236,20
16985,236,20
17487,236,20
18891,236,20
18937,236,20
20798,236,20
22270,236,20
22681,236,20
24033,236,20
26046,236,20
31670,236,20
32183,236,20
32626,236,20
34813,236,20
35237,236,20
36104,236,20
38143,236,20
39618,236,20
42063,236,20
42580,236,20
45824,236,20
48566,236,20
50339,236,20
50680,236,20
50909,236,20
53976,236,20
55042,236,20
55791,236,20
55959,236,20
56289,236,20
58849,236,20
59224,236,20
60310,236,20
61657,236,20
69338,236,20
69418,236,20
71124,236,20
72467,236,20
73019,236,20
73278,236,20
74771,236,20
75222,236,20
75414,236,20
77770,236,20
79118,236,20
79700,236,20
80393,236,20
80910,236,20
82698,236,20
83834,236,20
85696,236,20
596,237,20
1869,237,20
2883,237,20
3212,237,20
3514,237,20
3918,237,20
4583,237,20
4621,237,20
4731,237,20
6294,237,20
6712,237,20
7104,237,20
8431,237,20
8989,237,20
9352,237,20
15380,237,20
16099,237,20
17675,237,20
17859,237,20
22082,237,20
23472,237,20
27411,237,20
29102,237,20
33113,237,20
33401,237,20
34063,237,20
34414,237,20
34553,237,20
36161,237,20
36836,237,20
37842,237,20
37906,237,20
40827,237,20
44272,237,20
47146,237,20
48132,237,20
49653,237,20
50533,237,20
51130,237,20
51919,237,20
53035,237,20
53400,237,20
53718,237,20
54346,237,20
54356,237,20
54396,237,20
56445,237,20
57316,237,20
58920,237,20
60152,237,20
60485,237,20
60542,237,20
61845,237,20
66699,237,20
67638,237,20
69757,237,20
69860,237,20
72942,237,20
73456,237,20
73854,237,20
76659,237,20
78020,237,20
78827,237,20
80832,237,20
81173,237,20
81580,237,20
84086,237,20
84136,237,20
84773,237,20
86764,237,20
88194,237,20
89095,237,20
91323,237,20
91673,237,20
92310,237,20
96489,237,20
98188,237,20
98814,237,20
99009,237,20
3971,238,20
6860,238,20
7072,238,20
7080,238,20
9671,238,20
10249,238,20
10583,238,20
13152,238,20
13690,238,20
15598,238,20
15942,238,20
18343,238,20
19451,238,20
19934,238,20
22073,238,20
22467,238,20
22550,238,20
25058,238,20
25512,238,20
26581,238,20
27409,238,20
31526,238,20
31643,238,20
32376,238,20
32649,238,20
34379,238,20
35678,238,20
37546,238,20
37803,238,20
38222,238,20
38735,238,20
39391,238,20
39750,238,20
41725,238,20
42308,238,20
44424,238,20
44468,238,20
45692,238,20
47303,238,20
49411,238,20
50265,238,20
51736,238,20
52085,238,20
52491,238,20
52642,238,20
54698,238,20
56667,238,20
56925,238,20
59950,238,20
61559,238,20
61862,238,20
65534,238,20
66006,238,20
70877,238,20
71989,238,20
74256,238,20
77921,238,20
81404,238,20
82567,238,20
84302,238,20
84518,238,20
85028,238,20
85639,238,20
86037,238,20
86195,238,20
86542,238,20
86727,238,20
93275,238,20
94579,238,20
94833,238,20
96515,238,20
99934,238,20
3948,239,20
5138,239,20
8896,239,20
10353,239,20
11346,239,20
11777,239,20
12277,239,20
12472,239,20
14258,239,20
14755,239,20
16570,239,20
19564,239,20
29790,239,20
30110,239,20
32343,239,20
33993,239,20
34340,239,20
37715,239,20
38162,239,20
45495,239,20
46223,239,20
47626,239,20
49186,239,20
50050,239,20
52152,239,20
53467,239,20
53863,239,20
55363,239,20
55614,239,20
57016,239,20
63574,239,20
72852,239,20
72918,239,20
73834,239,20
74251,239,20
74265,239,20
74733,239,20
76644,239,20
82227,239,20
87520,239,20
91550,239,20
93671,239,20
95313,239,20
97067,239,20
367,240,20
1977,240,20
2323,240,20
8027,240,20
8419,240,20
8766,240,20
9058,240,20
16077,240,20
19993,240,20
20125,240,20
27613,240,20
29510,240,20
30828,240,20
30846,240,20
33581,240,20
35271,240,20
41529,240,20
42518,240,20
44453,240,20
46133,240,20
46730,240,20
48054,240,20
50132,240,20
50152,240,20
51081,240,20
51489,240,20
51576,240,20
52082,240,20
52427,240,20
53395,240,20
59150,240,20
60161,240,20
63733,240,20
65448,240,20
66624,240,20
66729,240,20
66733,240,20
78027,240,20
78545,240,20
79695,240,20
83510,240,20
86393,240,20
87157,240,20
91164,240,20
94597,240,20
97326,240,20
98624,240,20
98705,240,20
98720,240,20
99298,240,20
99403,240,20
605,241,20
2760,241,20
4834,241,20
5872,241,20
9249,241,20
14182,241,20
18813,241,20
19985,241,20
21129,241,20
28080,241,20
28256,241,20
28953,241,20
31376,241,20
31395,241,20
31484,241,20
33957,241,20
38021,241,20
39307,241,20
40973,241,20
45628,241,20
45926,241,20
47577,241,20
47834,241,20
50157,241,20
55244,241,20
56914,241,20
57423,241,20
58623,241,20
58744,241,20
59158,241,20
63766,241,20
65049,241,20
65871,241,20
68815,241,20
69026,241,20
72943,241,20
72964,241,20
73955,241,20
77845,241,20
78297,241,20
79361,241,20
82890,241,20
85537,241,20
85546,241,20
88132,241,20
90297,241,20
98405,241,20
98532,241,20
295,242,20
389,242,20
3731,242,20
3846,242,20
5733,242,20
9259,242,20
12921,242,20
14769,242,20
17722,242,20
20915,242,20
22679,242,20
23883,242,20
24265,242,20
24644,242,20
25916,242,20
26156,242,20
29279,242,20
31165,242,20
31394,242,20
32826,242,20
33422,242,20
34616,242,20
36898,242,20
36944,242,20
37079,242,20
38095,242,20
38465,242,20
39223,242,20
41086,242,20
42226,242,20
43528,242,20
46690,242,20
47132,242,20
52388,242,20
56954,242,20
59426,242,20
61753,242,20
61949,242,20
62773,242,20
66116,242,20
66706,242,20
66834,242,20
68251,242,20
72187,242,20
72840,242,20
74942,242,20
75015,242,20
77445,242,20
80936,242,20
80992,242,20
82726,242,20
82896,242,20
83695,242,20
84707,242,20
85297,242,20
88986,242,20
89531,242,20
90145,242,20
90629,242,20
91301,242,20
92542,242,20
92708,242,20
93006,242,20
96772,242,20
98472,242,20
1552,243,20
2618,243,20
4028,243,20
6057,243,20
7615,243,20
10839,243,20
12265,243,20
12377,243,20
12448,243,20
12554,243,20
12838,243,20
14066,243,20
14253,243,20
14368,243,20
15779,243,20
21491,243,20
25948,243,20
27501,243,20
27527,243,20
27650,243,20
29027,243,20
30293,243,20
32096,243,20
40167,243,20
42216,243,20
44445,243,20
45314,243,20
45329,243,20
45726,243,20
48392,243,20
49430,243,20
50652,243,20
50822,243,20
52608,243,20
52609,243,20
53258,243,20
55066,243,20
55461,243,20
57136,243,20
61719,243,20
62155,243,20
64334,243,20
65010,243,20
65694,243,20
65733,243,20
67301,243,20
69908,243,20
71559,243,20
72369,243,20
72370,243,20
75148,243,20
75161,243,20
75219,243,20
75661,243,20
76176,243,20
78224,243,20
80759,243,20
82356,243,20
82980,243,20
84149,243,20
87222,243,20
87877,243,20
89756,243,20
90066,243,20
90452,243,20
90543,243,20
91049,243,20
91146,243,20
91294,243,20
91353,243,20
91786,243,20
94739,243,20
94933,243,20
95301,243,20
97696,243,20
240,244,20
383,244,20
3450,244,20
4796,244,20
5580,244,20
7509,244,20
8391,244,20
10706,244,20
10886,244,20
13887,244,20
15656,244,20
15890,244,20
16010,244,20
16667,244,20
16784,244,20
17144,244,20
17889,244,20
19206,244,20
19309,244,20
23710,244,20
25636,244,20
26505,244,20
27895,244,20
28608,244,20
28646,244,20
28657,244,20
33090,244,20
33333,244,20
36856,244,20
39042,244,20
40665,244,20
43143,244,20
44416,244,20
44904,244,20
45368,244,20
46431,244,20
46872,244,20
49436,244,20
51832,244,20
53025,244,20
53092,244,20
53555,244,20
54347,244,20
54676,244,20
54767,244,20
56634,244,20
56726,244,20
56931,244,20
58285,244,20
58721,244,20
64416,244,20
65354,244,20
66292,244,20
74323,244,20
76544,244,20
77750,244,20
78560,244,20
79576,244,20
83281,244,20
84580,244,20
85399,244,20
86554,244,20
89840,244,20
89879,244,20
90884,244,20
91060,244,20
91319,244,20
91670,244,20
92047,244,20
92119,244,20
92532,244,20
94231,244,20
94738,244,20
96707,244,20
97368,244,20
97540,244,20
99335,244,20
99588,244,20
1833,245,20
6700,245,20
10232,245,20
14092,245,20
14837,245,20
15818,245,20
20903,245,20
22057,245,20
23264,245,20
24673,245,20
26210,245,20
29347,245,20
32668,245,20
36736,245,20
41018,245,20
41384,245,20
43765,245,20
